Data;Vendas_Semana;Feriado_Semana;Temperatura_F;Temperatura_C;Preco_Gasolina;Inflação;Desemprego;
02/04/2010;545206,32;0;65,21;18,45;2,719;0,21%;6,38%;
02/04/2010;2138651,97;0;63,66;17,59;3,086;0,13%;9,52%;
02/04/2010;1446210,26;0;66,16;18,98;2,719;0,21%;7,34%;
02/04/2010;1011822,3;0;59,84;15,47;3,086;0,13%;14,10%;
02/04/2010;2142482,14;0;42,15;5,64;2,842;0,13%;8,11%;
02/04/2010;2495630,51;0;47,74;8,74;2,85;0,18%;8,90%;
02/04/2010;718470,71;0;45,27;7,37;2,957;0,13%;8,19%;
02/04/2010;490503,69;0;36,19;2,33;2,725;0,19%;6,84%;
02/04/2010;848521,17;0;36,94;2,74;2,842;0,13%;6,64%;
02/04/2010;1254107,84;0;45,63;7,57;2,826;0,13%;9,27%;
02/04/2010;1642970,27;0;45,26;7,37;2,957;0,13%;8,19%;
02/04/2010;2405395,22;0;51;10,56;2,85;0,20%;7,86%;
02/04/2010;753664,12;0;64,12;17,84;2,719;0,21%;8,35%;
02/04/2010;1177340,99;0;44,96;7,2;2,826;0,14%;8,35%;
02/04/2010;1556627,62;0;40,5;4,72;2,826;0,13%;5,44%;
02/04/2010;1478321,26;0;45,22;7,34;2,957;0,13%;8,21%;
02/04/2010;822486,37;0;47,2;8,44;2,85;0,20%;7,86%;
02/04/2010;1029849,2;0;36,53;2,52;2,826;0,13%;8,51%;
02/04/2010;2053952,97;0;46,9;8,28;2,957;0,14%;8,06%;
02/04/2010;1441559,4;0;59,84;15,47;3,086;0,13%;14,10%;
02/04/2010;599629,25;0;44,96;7,2;2,826;0,13%;8,35%;
02/04/2010;457884,06;0;64,12;17,84;2,719;0,21%;8,35%;
02/04/2010;1357600,68;0;64,12;17,84;2,719;0,21%;8,35%;
02/04/2010;1131732,94;0;48,28;9,04;2,725;0,19%;8,96%;
02/04/2010;274634,52;0;66,79;19,33;3,086;0,13%;9,85%;
02/04/2010;979428,66;0;50,07;10,04;2,74;0,13%;9,59%;
02/04/2010;1189556,47;0;46,9;8,28;2,85;0,14%;9,05%;
02/04/2010;435972,82;0;63,43;17,46;2,708;0,21%;8,46%;
02/04/2010;540189,7;0;63,43;17,46;2,719;0,21%;8,46%;
02/04/2010;368929,55;0;59,84;15,47;3,086;0,13%;14,10%;
02/04/2010;1463942,62;0;63,31;17,39;2,719;0,21%;8,46%;
02/04/2010;1041202,13;0;41,39;5,22;2,826;0,13%;5,44%;
02/04/2010;1168826,39;0;41,31;5,17;2,725;0,19%;7,36%;
02/04/2010;505907,41;0;63,66;17,59;3,086;0,13%;9,52%;
02/04/2010;650102,8;0;62,19;16,77;2,719;0,13%;9,59%;
02/04/2010;286197,5;0;42,15;5,64;2,842;0,13%;7,97%;
02/04/2010;877235,96;0;47,74;8,74;2,85;0,18%;8,90%;
09/04/2010;1545418,53;0;65,86;18,81;2,77;0,21%;7,81%;
09/04/2010;1954689,21;0;65,41;18,56;2,77;0,21%;8,35%;
09/04/2010;415870,28;0;68;20;2,77;0,21%;7,34%;
09/04/2010;1818452,72;0;54,16;12,31;2,773;0,13%;7,90%;
09/04/2010;328020,49;0;65,19;18,44;2,77;0,21%;6,47%;
09/04/2010;1667181,82;0;66,15;18,97;2,77;0,21%;7,09%;
09/04/2010;484263,25;0;33,79;0,99;2,75;0,19%;8,96%;
09/04/2010;916033,92;0;59,25;15,14;2,77;0,21%;8,35%;
09/04/2010;529384,31;0;64,95;18,31;2,77;0,21%;6,38%;
09/04/2010;2041069,37;0;65,29;18,49;3,004;0,13%;9,52%;
09/04/2010;1470308,32;0;69,57;20,87;2,77;0,21%;7,34%;
09/04/2010;1041238,87;0;59,25;15,14;3,09;0,13%;14,10%;
09/04/2010;1898321,33;0;38,97;3,87;2,877;0,13%;8,11%;
09/04/2010;2258781,28;0;65,45;18,58;2,869;0,18%;8,90%;
09/04/2010;634605,77;0;57,77;14,32;2,992;0,13%;8,19%;
09/04/2010;424083,99;0;34,21;1,23;2,75;0,19%;6,84%;
09/04/2010;770228,02;0;34,05;1,14;2,877;0,13%;6,64%;
09/04/2010;1174447,55;0;59,91;15,51;2,849;0,13%;9,27%;
09/04/2010;1489613,32;0;55,66;13,14;2,992;0,13%;8,19%;
09/04/2010;2007796,26;0;65,1;18,39;2,869;0,20%;7,86%;
09/04/2010;751181,4;0;65,74;18,74;2,77;0,21%;8,35%;
09/04/2010;1033171,07;0;57,06;13,92;2,849;0,14%;8,35%;
09/04/2010;1264434,7;0;56,82;13,79;2,849;0,13%;5,44%;
09/04/2010;1379579,63;0;62,06;16,7;2,992;0,13%;8,21%;
09/04/2010;712647,97;0;61,36;16,31;2,869;0,20%;7,86%;
09/04/2010;1022293,81;0;50,13;10,07;2,849;0,13%;8,51%;
09/04/2010;1955814,13;0;62,62;17,01;2,992;0,14%;8,06%;
09/04/2010;1382359,21;0;59,25;15,14;3,09;0,13%;14,10%;
09/04/2010;569937,23;0;57,06;13,92;2,849;0,13%;8,35%;
09/04/2010;454800,96;0;65,74;18,74;2,77;0,21%;8,35%;
09/04/2010;1395710,09;0;65,74;18,74;2,77;0,21%;8,35%;
09/04/2010;1095889,22;0;44,88;7,16;2,75;0,19%;8,96%;
09/04/2010;325201,05;0;68,43;20,24;3,004;0,13%;9,85%;
09/04/2010;950684,2;0;51,26;10,7;2,773;0,13%;9,59%;
09/04/2010;1198014,97;0;62,62;17,01;2,869;0,14%;9,05%;
09/04/2010;453016,91;0;68,54;20,3;2,743;0,21%;8,46%;
09/04/2010;513327,55;0;68,54;20,3;2,77;0,21%;8,46%;
09/04/2010;341630,46;0;59,25;15,14;3,09;0,13%;14,10%;
09/04/2010;1327035,27;0;68,15;20,08;2,77;0,21%;8,46%;
09/04/2010;919839,19;0;54,31;12,39;2,849;0,13%;5,44%;
09/04/2010;1082158,21;0;37,3;2,94;2,75;0,19%;7,36%;
09/04/2010;582552,26;0;65,29;18,49;3,004;0,13%;9,52%;
09/04/2010;693058,34;0;64,37;17,98;2,77;0,20%;9,59%;
09/04/2010;257361,3;0;38,97;3,87;2,877;0,13%;7,97%;
09/04/2010;833782,7;0;65,45;18,58;2,869;0,18%;8,90%;
16/04/2010;1466058,28;0;66,32;19,07;2,808;0,21%;7,81%;
16/04/2010;1874957,94;0;68,07;20,04;2,808;0,21%;8,35%;
16/04/2010;354993,26;0;66,98;19,43;2,808;0,21%;7,34%;
16/04/2010;1851519,69;0;56,23;13,46;2,81;0,13%;7,90%;
16/04/2010;306858,69;0;65,3;18,5;2,808;0,21%;6,47%;
16/04/2010;1519846,36;0;65,68;18,71;2,808;0,21%;7,09%;
16/04/2010;406228,19;0;41,89;5,49;2,765;0,19%;8,96%;
16/04/2010;882917,12;0;62,66;17,03;2,808;0,21%;8,35%;
16/04/2010;485764,32;0;66,09;18,94;2,808;0,21%;6,38%;
16/04/2010;1826241,44;0;69,74;20,97;3,109;0,13%;9,52%;
16/04/2010;1323243,35;0;67,81;19,89;2,808;0,21%;7,34%;
16/04/2010;957997,52;0;64,95;18,31;3,109;0,13%;14,10%;
16/04/2010;1819660,44;0;50,39;10,22;2,915;0,13%;8,11%;
16/04/2010;2121788,61;0;54,28;12,38;2,899;0,18%;8,90%;
16/04/2010;641208,65;0;49,63;9,79;3,01;0,13%;8,19%;
16/04/2010;436312,41;0;45,69;7,61;2,765;0,19%;6,84%;
16/04/2010;757738,76;0;45,22;7,34;2,915;0,13%;6,64%;
16/04/2010;1135577,62;0;50,26;10,14;2,885;0,13%;9,27%;
16/04/2010;1460354,67;0;49,67;9,82;3,01;0,13%;8,19%;
16/04/2010;1985784,59;0;55,43;13,02;2,899;0,20%;7,86%;
16/04/2010;716026,51;0;67,87;19,93;2,808;0,21%;8,35%;
16/04/2010;1000968,67;0;51,14;10,63;2,885;0,13%;8,35%;
16/04/2010;1288823,72;0;44,25;6,81;2,885;0,13%;5,44%;
16/04/2010;1268266,72;0;51,08;10,6;3,01;0,13%;8,21%;
16/04/2010;715311,6;0;52,16;11,2;2,899;0,20%;7,86%;
16/04/2010;905548,38;0;36,6;2,56;2,885;0,13%;8,51%;
16/04/2010;1857500,96;0;54,95;12,75;3,01;0,13%;8,06%;
16/04/2010;1268240,66;0;64,95;18,31;3,109;0,13%;14,10%;
16/04/2010;509100,84;0;51,14;10,63;2,885;0,13%;8,35%;
16/04/2010;471054,16;0;67,87;19,93;2,808;0,21%;8,35%;
16/04/2010;1367448,28;0;67,87;19,93;2,808;0,21%;8,35%;
16/04/2010;1082763,27;0;53,49;11,94;2,765;0,19%;8,96%;
16/04/2010;307779,64;0;72,44;22,47;3,109;0,13%;9,85%;
16/04/2010;923344,54;0;59,18;15,1;2,81;0,13%;9,59%;
16/04/2010;1084487,55;0;54,95;12,75;2,899;0,13%;9,05%;
16/04/2010;483699,56;0;66,74;19,3;2,769;0,21%;8,46%;
16/04/2010;524544,83;0;66,74;19,3;2,808;0,21%;8,46%;
16/04/2010;337723,49;0;64,95;18,31;3,109;0,13%;14,10%;
16/04/2010;1242874,98;0;66,33;19,07;2,808;0,21%;8,46%;
16/04/2010;882636,96;0;43,3;6,28;2,885;0,13%;5,44%;
16/04/2010;1043388,79;0;46,79;8,22;2,765;0,19%;7,36%;
16/04/2010;549528,16;0;69,74;20,97;3,109;0,13%;9,52%;
16/04/2010;675282,2;0;69,46;20,81;2,808;0,20%;9,59%;
16/04/2010;280048,74;0;50,39;10,22;2,915;0,13%;7,97%;
16/04/2010;782221,96;0;54,28;12,38;2,899;0,18%;8,90%;
23/04/2010;1391256,12;0;64,84;18,24;2,795;0,21%;7,81%;
23/04/2010;1821990,93;0;65,11;18,39;2,795;0,21%;8,35%;
23/04/2010;339976,65;0;67,87;19,93;2,795;0,21%;7,34%;
23/04/2010;1802677,9;0;56,87;13,82;2,805;0,13%;7,90%;
23/04/2010;288839,73;0;65,13;18,41;2,795;0,21%;6,47%;
23/04/2010;1540435,99;0;64,11;17,84;2,795;0,21%;7,09%;
23/04/2010;404751,25;0;43,07;6,15;2,776;0,19%;8,96%;
23/04/2010;850440,26;0;56,1;13,39;2,795;0,21%;8,35%;
23/04/2010;488683,57;0;61,26;16,26;2,795;0,21%;6,38%;
23/04/2010;1829521,83;0;66,42;19,12;3,05;0,13%;9,52%;
23/04/2010;1283766,55;0;68,37;20,21;2,795;0,21%;7,34%;
23/04/2010;993833,44;0;64,55;18,08;3,05;0,13%;14,10%;
23/04/2010;1909330,77;0;55,66;13,14;2,936;0,13%;8,11%;
23/04/2010;2138144,91;0;53,47;11,93;2,902;0,18%;8,90%;
23/04/2010;643097,6;0;46,54;8,08;3,021;0,13%;8,19%;
23/04/2010;370230,94;0;44,9;7,17;2,776;0,19%;6,84%;
23/04/2010;977790,83;0;52,25;11,25;2,936;0,13%;6,64%;
23/04/2010;1132433,55;0;50,3;10,17;2,895;0,13%;9,27%;
23/04/2010;1456793,33;0;46,87;8,26;3,021;0,13%;8,19%;
23/04/2010;1878862,42;0;50,65;10,36;2,902;0,20%;7,86%;
23/04/2010;718780,59;0;64,21;17,89;2,795;0,21%;8,35%;
23/04/2010;969594,47;0;51,04;10,58;2,895;0,14%;8,35%;
23/04/2010;1315023,08;0;46,4;8;2,895;0,13%;5,44%;
23/04/2010;1264117,01;0;51,07;10,59;3,021;0,13%;8,21%;
23/04/2010;694531,72;0;46,12;7,84;2,902;0,20%;7,86%;
23/04/2010;881930,87;0;39,68;4,27;2,895;0,13%;8,51%;
23/04/2010;1850205,47;0;53,91;12,17;3,021;0,14%;8,06%;
23/04/2010;1244177,21;0;64,55;18,08;3,05;0,13%;14,10%;
23/04/2010;505329,66;0;51,04;10,58;2,895;0,13%;8,35%;
23/04/2010;462454,39;0;64,21;17,89;2,795;0,21%;8,35%;
23/04/2010;1280465,8;0;64,21;17,89;2,795;0,21%;8,35%;
23/04/2010;1072474,8;0;50,06;10,03;2,776;0,19%;8,96%;
23/04/2010;263263,02;0;71,59;21,99;3,05;0,13%;9,85%;
23/04/2010;910240,68;0;55,04;12,8;2,805;0,13%;9,59%;
23/04/2010;1110827,48;0;53,91;12,17;2,902;0,14%;9,05%;
23/04/2010;434116,8;0;68,03;20,02;2,762;0,21%;8,46%;
23/04/2010;527019,78;0;68,03;20,02;2,795;0,21%;8,46%;
23/04/2010;335121,82;0;64,55;18,08;3,05;0,13%;14,10%;
23/04/2010;1280231,85;0;67,64;19,8;2,795;0,21%;8,46%;
23/04/2010;844958,49;0;45,85;7,69;2,895;0,13%;5,44%;
23/04/2010;1067340,74;0;45,29;7,38;2,776;0,19%;7,36%;
23/04/2010;492364,77;0;66,42;19,12;3,05;0,13%;9,52%;
23/04/2010;638957,35;0;62,71;17,06;2,795;0,20%;9,59%;
23/04/2010;278287,04;0;55,66;13,14;2,936;0,13%;7,97%;
23/04/2010;749779,1;0;53,47;11,93;2,902;0,18%;8,90%;
30/04/2010;1425100,71;0;67,41;19,67;2,78;0,21%;7,81%;
30/04/2010;1802450,29;0;66,98;19,43;2,78;0,21%;8,35%;
30/04/2010;361248,39;0;70,24;21,24;2,78;0,21%;7,34%;
30/04/2010;1817273,28;0;53,04;11,69;2,787;0,13%;7,90%;
30/04/2010;298697,84;0;67,53;19,74;2,78;0,21%;6,47%;
30/04/2010;1498080,16;0;68,91;20,51;2,78;0,21%;7,09%;
30/04/2010;373655,61;0;38,99;3,88;2,766;0,21%;8,96%;
30/04/2010;778672,64;0;61,01;16,12;2,78;0,21%;8,35%;
30/04/2010;491723,42;0;66,07;18,93;2,78;0,21%;6,38%;
30/04/2010;1790694,59;0;69,76;20,98;3,105;0,13%;9,52%;
30/04/2010;1239766,89;0;71,13;21,74;2,78;0,21%;7,34%;
30/04/2010;954220,22;0;67,38;19,66;3,105;0,13%;14,10%;
30/04/2010;1785823,37;0;48,33;9,07;2,941;0,13%;8,11%;
30/04/2010;2082355,12;0;53,15;11,75;2,921;0,18%;8,90%;
30/04/2010;570791,11;0;49,09;9,49;3,042;0,13%;8,19%;
30/04/2010;383550,93;0;37,75;3,19;2,766;0,21%;6,84%;
30/04/2010;807798,73;0;43,82;6,57;2,941;0,13%;6,64%;
30/04/2010;1060446,16;0;51,12;10,62;2,935;0,13%;9,27%;
30/04/2010;1405065,57;0;49,89;9,94;3,042;0,13%;8,19%;
30/04/2010;1919053,21;0;54,75;12,64;2,921;0,20%;7,86%;
30/04/2010;680532,69;0;66,93;19,41;2,78;0,21%;8,35%;
30/04/2010;977683,06;0;50,96;10,53;2,935;0,14%;8,35%;
30/04/2010;1259414,52;0;45,47;7,48;2,935;0,13%;5,44%;
30/04/2010;1259877,19;0;51,48;10,82;3,042;0,13%;8,21%;
30/04/2010;706924,02;0;50,97;10,54;2,921;0,20%;7,86%;
30/04/2010;904503,85;0;40,56;4,76;2,935;0,13%;8,51%;
30/04/2010;1805885,04;0;53,55;11,97;3,042;0,14%;8,06%;
30/04/2010;1186971,02;0;67,38;19,66;3,105;0,13%;14,10%;
30/04/2010;501013,47;0;50,96;10,53;2,935;0,13%;8,35%;
30/04/2010;456140,34;0;66,93;19,41;2,78;0,21%;8,35%;
30/04/2010;1243200,24;0;66,93;19,41;2,78;0,21%;8,35%;
30/04/2010;1066792,63;0;47,51;8,62;2,766;0,21%;8,96%;
30/04/2010;275883,23;0;73,29;22,94;3,105;0,13%;9,85%;
30/04/2010;859922,19;0;56,58;13,66;2,787;0,13%;9,59%;
30/04/2010;1096930,65;0;53,55;11,97;2,921;0,14%;9,05%;
30/04/2010;457899,64;0;70,9;21,61;2,725;0,21%;8,46%;
30/04/2010;517850,83;0;70,9;21,61;2,78;0,21%;8,46%;
30/04/2010;337979,65;0;67,38;19,66;3,105;0,13%;14,10%;
30/04/2010;1263836,59;0;70,03;21,13;2,78;0,21%;8,46%;
30/04/2010;816838,31;0;46,5;8,06;2,935;0,13%;5,44%;
30/04/2010;1063960,11;0;40,2;4,56;2,766;0,21%;7,36%;
30/04/2010;477615,87;0;69,76;20,98;3,105;0,13%;9,52%;
30/04/2010;630740,11;0;66,91;19,39;2,78;0,20%;9,59%;
30/04/2010;272997,65;0;48,33;9,07;2,941;0,13%;7,97%;
30/04/2010;737265,57;0;53,15;11,75;2,921;0,18%;8,90%;
07/05/2010;1603955,12;0;72,55;22,53;2,835;0,21%;7,81%;
07/05/2010;2042581,71;0;71,28;21,82;2,835;0,21%;8,35%;
07/05/2010;399323,86;0;73,47;23,04;2,835;0,21%;7,34%;
07/05/2010;2000626,14;0;56,77;13,76;2,836;0,13%;7,90%;
07/05/2010;333522,6;0;71,53;21,96;2,835;0,21%;6,47%;
07/05/2010;1619920,04;0;73,68;23,16;2,835;0,21%;7,09%;
07/05/2010;395453,83;0;40,07;4,48;2,771;0,19%;8,96%;
07/05/2010;916820,96;0;62,68;17,04;2,835;0,21%;8,35%;
07/05/2010;526128,61;0;68,58;20,32;2,835;0,21%;6,38%;
07/05/2010;1921432,16;0;71,06;21,7;3,127;0,13%;9,52%;
07/05/2010;1312329,78;0;75,57;24,21;2,835;0,21%;7,34%;
07/05/2010;1043240,27;0;70,15;21,19;3,127;0,13%;14,10%;
07/05/2010;2005478,46;0;44,42;6,9;2,948;0,13%;8,11%;
07/05/2010;2370116,52;0;70,75;21,53;2,966;0,18%;8,90%;
07/05/2010;661348,88;0;63,16;17,31;3,095;0,13%;8,19%;
07/05/2010;403217,22;0;37,43;3,02;2,771;0,19%;6,84%;
07/05/2010;843848,65;0;40,26;4,59;2,948;0,13%;6,64%;
07/05/2010;1222255,47;0;65,64;18,69;2,981;0,13%;9,27%;
07/05/2010;1566219,77;0;62,54;16,97;3,095;0,13%;8,19%;
07/05/2010;2137202,38;0;66,74;19,3;2,966;0,20%;7,86%;
07/05/2010;744969,42;0;70,87;21,59;2,835;0,21%;8,35%;
07/05/2010;1052973,28;0;63,81;17,67;2,981;0,13%;8,35%;
07/05/2010;1365552,28;0;61,04;16,13;2,981;0,13%;5,44%;
07/05/2010;1409705,03;0;66,65;19,25;3,095;0,13%;8,21%;
07/05/2010;724468,97;0;63,67;17,59;2,966;0,20%;7,86%;
07/05/2010;1074479,73;0;54,72;12,62;2,981;0,13%;8,51%;
07/05/2010;1939458,84;0;69,02;20,57;3,095;0,13%;8,06%;
07/05/2010;1532893,22;0;70,15;21,19;3,127;0,13%;14,10%;
07/05/2010;568497,35;0;63,81;17,67;2,981;0,13%;8,35%;
07/05/2010;457883,94;0;70,87;21,59;2,835;0,21%;8,35%;
07/05/2010;1381796,8;0;70,87;21,59;2,835;0,21%;8,35%;
07/05/2010;1133657,58;0;48,94;9,41;2,771;0,19%;8,96%;
07/05/2010;326870,13;0;75,4;24,11;3,127;0,13%;9,85%;
07/05/2010;953495,48;0;57,39;14,11;2,836;0,13%;9,59%;
07/05/2010;1182099,88;0;69,02;20,57;2,966;0,13%;9,05%;
07/05/2010;489372,02;0;75,56;24,2;2,786;0,21%;8,46%;
07/05/2010;543234,77;0;75,56;24,2;2,835;0,21%;8,46%;
07/05/2010;383657,44;0;70,15;21,19;3,127;0,13%;14,10%;
07/05/2010;1355704,21;0;74,86;23,81;2,835;0,21%;8,46%;
07/05/2010;1009797,06;0;60,05;15,58;2,981;0,13%;5,44%;
07/05/2010;1175738,22;0;41,5;5,28;2,771;0,19%;7,36%;
07/05/2010;582846,22;0;71,06;21,7;3,127;0,13%;9,52%;
07/05/2010;691498,6;0;67,16;19,53;2,835;0,20%;9,59%;
07/05/2010;285379,86;0;44,42;6,9;2,948;0,13%;7,97%;
07/05/2010;812190,76;0;70,75;21,53;2,966;0,18%;8,90%;
14/05/2010;1494251,5;0;74,78;23,77;2,854;0,21%;7,81%;
14/05/2010;1880752,36;0;73,31;22,95;2,854;0,21%;8,35%;
14/05/2010;384357,94;0;77,18;25,1;2,854;0,21%;7,34%;
14/05/2010;1875597,28;0;62,35;16,86;2,845;0,13%;7,90%;
14/05/2010;296673,77;0;74,79;23,77;2,854;0,21%;6,47%;
14/05/2010;1524059,4;0;74,95;23,86;2,854;0,21%;7,09%;
14/05/2010;372673,61;0;41,41;5,23;2,788;0,19%;8,96%;
14/05/2010;873337,84;0;61,35;16,31;2,854;0,21%;8,35%;
14/05/2010;492792,8;0;70,53;21,41;2,854;0,21%;6,38%;
14/05/2010;1808056,41;0;73,88;23,27;3,145;0,13%;9,52%;
14/05/2010;1266796,13;0;77,64;25,36;2,854;0,21%;7,34%;
14/05/2010;966054,97;0;68,44;20,24;3,145;0,13%;14,10%;
14/05/2010;1890273,44;0;50,15;10,08;2,962;0,13%;8,11%;
14/05/2010;2129771,13;0;54,26;12,37;2,982;0,18%;8,90%;
14/05/2010;594385,2;0;47,13;8,41;3,112;0,13%;8,19%;
14/05/2010;401770,9;0;41,26;5,14;2,788;0,19%;6,84%;
14/05/2010;813756,09;0;47,28;8,49;2,962;0,13%;6,64%;
14/05/2010;1092616,49;0;49,9;9,94;2,983;0,13%;9,27%;
14/05/2010;1437319,45;0;46,53;8,07;3,112;0,13%;8,19%;
14/05/2010;2033211,62;0;55,91;13,28;2,982;0,20%;7,86%;
14/05/2010;723559,88;0;73,08;22,82;2,854;0,21%;8,35%;
14/05/2010;973585,33;0;50,99;10,55;2,983;0,13%;8,35%;
14/05/2010;1303055,09;0;45,33;7,41;2,983;0,13%;5,44%;
14/05/2010;1346783,35;0;51,31;10,73;3,112;0,13%;8,21%;
14/05/2010;698073,95;0;50,27;10,15;2,982;0,20%;7,86%;
14/05/2010;972663,59;0;39,08;3,93;2,983;0,13%;8,51%;
14/05/2010;1842465,78;0;53,82;12,12;3,112;0,13%;8,06%;
14/05/2010;1245898,73;0;68,44;20,24;3,145;0,13%;14,10%;
14/05/2010;518940,88;0;50,99;10,55;2,983;0,13%;8,35%;
14/05/2010;461868,09;0;73,08;22,82;2,854;0,21%;8,35%;
14/05/2010;1287288,59;0;73,08;22,82;2,854;0,21%;8,35%;
14/05/2010;1079314,52;0;46,42;8,01;2,788;0,19%;8,96%;
14/05/2010;331173,51;0;76,8;24,89;3,145;0,13%;9,85%;
14/05/2010;933924,44;0;60,74;15,97;2,845;0,13%;9,59%;
14/05/2010;1104277,57;0;53,82;12,12;2,982;0,13%;9,05%;
14/05/2010;476733,74;0;77,53;25,29;2,805;0,21%;8,46%;
14/05/2010;505196,08;0;77,53;25,29;2,854;0,21%;8,46%;
14/05/2010;346174,3;0;68,44;20,24;3,145;0,13%;14,10%;
14/05/2010;1226997,7;0;77,49;25,27;2,854;0,21%;8,46%;
14/05/2010;907262,47;0;45,5;7,5;2,983;0,13%;5,44%;
14/05/2010;1116439,02;0;40,23;4,57;2,788;0,19%;7,36%;
14/05/2010;564345,55;0;73,88;23,27;3,145;0,13%;9,52%;
14/05/2010;690851,59;0;72,14;22,3;2,854;0,20%;9,59%;
14/05/2010;286515,92;0;50,15;10,08;2,962;0,13%;7,97%;
14/05/2010;758182,2;0;54,26;12,37;2,982;0,18%;8,90%;
21/05/2010;1399662,07;0;76,44;24,69;2,826;0,21%;7,81%;
21/05/2010;1896937,1;0;74,83;23,79;2,826;0,21%;8,35%;
21/05/2010;343763,17;0;75,81;24,34;2,826;0,21%;7,34%;
21/05/2010;1903752,6;0;67,4;19,67;2,82;0,13%;7,90%;
21/05/2010;301615,49;0;75,2;24;2,826;0,21%;6,47%;
21/05/2010;1531938,44;0;74,8;23,78;2,826;0,21%;7,09%;
21/05/2010;395195,65;0;46,6;8,11;2,776;0,21%;8,96%;
21/05/2010;818333,21;0;66,03;18,91;2,826;0,21%;8,35%;
21/05/2010;506274,94;0;71,5;21,94;2,826;0,21%;6,38%;
21/05/2010;1847613,58;0;78,32;25,73;3,12;0,13%;9,52%;
21/05/2010;1271646,62;0;76,97;24,98;2,826;0,21%;7,34%;
21/05/2010;958374,56;0;76,2;24,56;3,12;0,13%;14,10%;
21/05/2010;1853657,6;0;57,71;14,28;2,95;0,13%;8,11%;
21/05/2010;2108187,1;0;62,62;17,01;2,958;0,18%;8,90%;
21/05/2010;616598,1;0;59,09;15,05;3,096;0,13%;8,19%;
21/05/2010;435300,51;0;47,34;8,52;2,776;0,21%;6,84%;
21/05/2010;826626,5;0;53,94;12,19;2,95;0,13%;6,64%;
21/05/2010;1101621,36;0;60,27;15,71;2,961;0,13%;9,27%;
21/05/2010;1377716,17;0;57,53;14,18;3,096;0,13%;8,19%;
21/05/2010;1893736,9;0;60,38;15,77;2,958;0,20%;7,86%;
21/05/2010;753361,72;0;74,24;23,47;2,826;0,21%;8,35%;
21/05/2010;979977,89;0;59,99;15,55;2,961;0,14%;8,35%;
21/05/2010;1327424,28;0;57,94;14,41;2,961;0,13%;5,44%;
21/05/2010;1283482,85;0;60,44;15,8;3,096;0,13%;8,21%;
21/05/2010;704113,22;0;57,17;13,98;2,958;0,20%;7,86%;
21/05/2010;986765,01;0;50,81;10,45;2,961;0,13%;8,51%;
21/05/2010;1836595,58;0;63,31;17,39;3,096;0,14%;8,06%;
21/05/2010;1217923,71;0;76,2;24,56;3,12;0,13%;14,10%;
21/05/2010;502021,82;0;59,99;15,55;2,961;0,13%;8,35%;
21/05/2010;455751,84;0;74,24;23,47;2,826;0,21%;8,35%;
21/05/2010;1337405,6;0;74,24;23,47;2,826;0,21%;8,35%;
21/05/2010;1143819,35;0;55,89;13,27;2,776;0,21%;8,96%;
21/05/2010;294264,2;0;82,8;28,22;3,12;0,13%;9,85%;
21/05/2010;913616,32;0;63,99;17,77;2,82;0,13%;9,59%;
21/05/2010;1078182,18;0;63,31;17,39;2,958;0,14%;9,05%;
21/05/2010;474917,98;0;77,34;25,19;2,767;0,21%;8,46%;
21/05/2010;510494,7;0;77,34;25,19;2,826;0,21%;8,46%;
21/05/2010;340497,08;0;76,2;24,56;3,12;0,13%;14,10%;
21/05/2010;1350673,98;0;76,67;24,82;2,826;0,21%;8,46%;
21/05/2010;885613,91;0;56,75;13,75;2,961;0,13%;5,44%;
21/05/2010;1163234,33;0;50,59;10,33;2,776;0,21%;7,36%;
21/05/2010;504403,16;0;78,32;25,73;3,12;0,13%;9,52%;
21/05/2010;672062,08;0;74,74;23,74;2,826;0,20%;9,59%;
21/05/2010;267065,35;0;57,71;14,28;2,95;0,13%;7,97%;
21/05/2010;747888,25;0;62,62;17,01;2,958;0,18%;8,90%;
28/05/2010;1432069,95;0;80,44;26,91;2,759;0,21%;7,81%;
28/05/2010;1957113,89;0;81,13;27,29;2,759;0,21%;8,35%;
28/05/2010;350089,23;0;78,6;25,89;2,759;0,21%;7,34%;
28/05/2010;1857533,7;0;67,73;19,85;2,756;0,13%;7,90%;
28/05/2010;310013,11;0;79,81;26,56;2,759;0,21%;6,47%;
28/05/2010;1644470,66;0;78,89;26,05;2,759;0,21%;7,09%;
28/05/2010;442734,55;0;54,24;12,36;2,737;0,19%;8,96%;
28/05/2010;868041,56;0;74,71;23,73;2,759;0,21%;8,35%;
28/05/2010;558143,53;0;77,12;25,07;2,759;0,21%;6,38%;
28/05/2010;1904618,17;0;76,67;24,82;3,058;0,13%;9,52%;
28/05/2010;1264272,52;0;79,69;26,49;2,759;0,21%;7,34%;
28/05/2010;955451,16;0;67,84;19,91;3,058;0,13%;14,10%;
28/05/2010;1877358,86;0;53,11;11,73;2,908;0,13%;8,11%;
28/05/2010;2227152,16;0;69,27;20,71;2,899;0,18%;8,90%;
28/05/2010;744772,88;0;70,61;21,45;3,046;0,13%;8,19%;
28/05/2010;479430;0;52,08;11,16;2,737;0,19%;6,84%;
28/05/2010;872817,62;0;48,19;8,99;2,908;0,13%;6,64%;
28/05/2010;1256282,79;0;69,12;20,62;2,906;0,13%;9,27%;
28/05/2010;1648882,62;0;68,85;20,47;3,046;0,13%;8,19%;
28/05/2010;2065984,95;0;70,97;21,65;2,899;0,20%;7,86%;
